:START_ID,:END_ID,:TYPE
http://www.wikidata.org/entity/Q189505,http://www.wikidata.org/entity/Q1199834,FOLLOWED_BY
http://www.wikidata.org/entity/Q1199834,http://www.wikidata.org/entity/Q1199837,FOLLOWED_BY
http://www.wikidata.org/entity/Q1199837,http://www.wikidata.org/entity/Q1199839,FOLLOWED_BY
http://www.wikidata.org/entity/Q27411,http://www.wikidata.org/entity/Q270599,FOLLOWED_BY
http://www.wikidata.org/entity/Q2699996,http://www.wikidata.org/entity/Q830324,FOLLOWED_BY
http://www.wikidata.org/entity/Q501703,http://www.wikidata.org/entity/Q487978,FOLLOWED_BY
http://www.wikidata.org/entity/Q200873,http://www.wikidata.org/entity/Q1102220,FOLLOWED_BY
http://www.wikidata.org/entity/Q271189,http://www.wikidata.org/entity/Q537407,FOLLOWED_BY
http://www.wikidata.org/entity/Q51416,http://www.wikidata.org/entity/Q156597,FOLLOWED_BY
http://www.wikidata.org/entity/Q309003,http://www.wikidata.org/entity/Q740516,FOLLOWED_BY
http://www.wikidata.org/entity/Q406916,http://www.wikidata.org/entity/Q732071,FOLLOWED_BY
http://www.wikidata.org/entity/Q507994,http://www.wikidata.org/entity/Q855222,FOLLOWED_BY
http://www.wikidata.org/entity/Q40115,http://www.wikidata.org/entity/Q40187,FOLLOWED_BY
http://www.wikidata.org/entity/Q302174,http://www.wikidata.org/entity/Q832363,FOLLOWED_BY
http://www.wikidata.org/entity/Q752103,http://www.wikidata.org/entity/Q330332,FOLLOWED_BY
http://www.wikidata.org/entity/Q458314,http://www.wikidata.org/entity/Q192686,FOLLOWED_BY
http://www.wikidata.org/entity/Q270599,http://www.wikidata.org/entity/Q391784,FOLLOWED_BY
http://www.wikidata.org/entity/Q207916,http://www.wikidata.org/entity/Q212145,FOLLOWED_BY
http://www.wikidata.org/entity/Q337078,http://www.wikidata.org/entity/Q501874,FOLLOWED_BY
http://www.wikidata.org/entity/Q537407,http://www.wikidata.org/entity/Q208696,FOLLOWED_BY
http://www.wikidata.org/entity/Q1129381,http://www.wikidata.org/entity/Q421875,FOLLOWED_BY
http://www.wikidata.org/entity/Q663014,http://www.wikidata.org/entity/Q1253887,FOLLOWED_BY
http://www.wikidata.org/entity/Q188652,http://www.wikidata.org/entity/Q478366,FOLLOWED_BY
http://www.wikidata.org/entity/Q211373,http://www.wikidata.org/entity/Q20456,FOLLOWED_BY
http://www.wikidata.org/entity/Q208266,http://www.wikidata.org/entity/Q190643,FOLLOWED_BY
http://www.wikidata.org/entity/Q1243029,http://www.wikidata.org/entity/Q1243009,FOLLOWED_BY
http://www.wikidata.org/entity/Q1243013,http://www.wikidata.org/entity/Q1243019,FOLLOWED_BY
http://www.wikidata.org/entity/Q373362,http://www.wikidata.org/entity/Q1364051,FOLLOWED_BY
http://www.wikidata.org/entity/Q1145824,http://www.wikidata.org/entity/Q373362,FOLLOWED_BY
http://www.wikidata.org/entity/Q1243009,http://www.wikidata.org/entity/Q1243013,FOLLOWED_BY
http://www.wikidata.org/entity/Q1410735,http://www.wikidata.org/entity/Q748614,FOLLOWED_BY
http://www.wikidata.org/entity/Q1364051,http://www.wikidata.org/entity/Q1410735,FOLLOWED_BY
http://www.wikidata.org/entity/Q748614,http://www.wikidata.org/entity/Q636166,FOLLOWED_BY
http://www.wikidata.org/entity/Q850312,http://www.wikidata.org/entity/Q203705,FOLLOWED_BY
http://www.wikidata.org/entity/Q221103,http://www.wikidata.org/entity/Q850312,FOLLOWED_BY
http://www.wikidata.org/entity/Q935945,http://www.wikidata.org/entity/Q1089281,FOLLOWED_BY
http://www.wikidata.org/entity/Q1089283,http://www.wikidata.org/entity/Q1089303,FOLLOWED_BY
http://www.wikidata.org/entity/Q1089281,http://www.wikidata.org/entity/Q1089283,FOLLOWED_BY
http://www.wikidata.org/entity/Q274167,http://www.wikidata.org/entity/Q1166194,FOLLOWED_BY
http://www.wikidata.org/entity/Q1166194,http://www.wikidata.org/entity/Q1150596,FOLLOWED_BY
http://www.wikidata.org/entity/Q462447,http://www.wikidata.org/entity/Q751767,FOLLOWED_BY
http://www.wikidata.org/entity/Q751767,http://www.wikidata.org/entity/Q751769,FOLLOWED_BY
http://www.wikidata.org/entity/Q241958,http://www.wikidata.org/entity/Q505712,FOLLOWED_BY
http://www.wikidata.org/entity/Q751769,http://www.wikidata.org/entity/Q429397,FOLLOWED_BY
http://www.wikidata.org/entity/Q309621,http://www.wikidata.org/entity/Q947737,FOLLOWED_BY
http://www.wikidata.org/entity/Q109331,http://www.wikidata.org/entity/Q230552,FOLLOWED_BY
http://www.wikidata.org/entity/Q329316,http://www.wikidata.org/entity/Q334132,FOLLOWED_BY
http://www.wikidata.org/entity/Q334132,http://www.wikidata.org/entity/Q216929,FOLLOWED_BY
http://www.wikidata.org/entity/Q732518,http://www.wikidata.org/entity/Q641492,FOLLOWED_BY
http://www.wikidata.org/entity/Q1199687,http://www.wikidata.org/entity/Q732518,FOLLOWED_BY
http://www.wikidata.org/entity/Q1426248,http://www.wikidata.org/entity/Q1517554,FOLLOWED_BY
http://www.wikidata.org/entity/Q172284,http://www.wikidata.org/entity/Q215617,FOLLOWED_BY
http://www.wikidata.org/entity/Q199839,http://www.wikidata.org/entity/Q184701,FOLLOWED_BY
http://www.wikidata.org/entity/Q1536259,http://www.wikidata.org/entity/Q598549,FOLLOWED_BY
http://www.wikidata.org/entity/Q190135,http://www.wikidata.org/entity/Q202371,FOLLOWED_BY
http://www.wikidata.org/entity/Q165512,http://www.wikidata.org/entity/Q204662,FOLLOWED_BY
http://www.wikidata.org/entity/Q817261,http://www.wikidata.org/entity/Q817003,FOLLOWED_BY
http://www.wikidata.org/entity/Q39722,http://www.wikidata.org/entity/Q40302,FOLLOWED_BY
http://www.wikidata.org/entity/Q39722,http://www.wikidata.org/entity/Q202371,FOLLOWED_BY
http://www.wikidata.org/entity/Q202371,http://www.wikidata.org/entity/Q179673,FOLLOWED_BY
http://www.wikidata.org/entity/Q270470,http://www.wikidata.org/entity/Q172284,FOLLOWED_BY
http://www.wikidata.org/entity/Q215617,http://www.wikidata.org/entity/Q165512,FOLLOWED_BY
http://www.wikidata.org/entity/Q626483,http://www.wikidata.org/entity/Q18954,FOLLOWED_BY
http://www.wikidata.org/entity/Q1050815,http://www.wikidata.org/entity/Q176488,FOLLOWED_BY
http://www.wikidata.org/entity/Q179215,http://www.wikidata.org/entity/Q185658,FOLLOWED_BY
http://www.wikidata.org/entity/Q1067080,http://www.wikidata.org/entity/Q2413112,FOLLOWED_BY
http://www.wikidata.org/entity/Q1210947,http://www.wikidata.org/entity/Q204725,FOLLOWED_BY
